Hinweise zur Aufgabe: Sortiert primär nach Redenanzahl, sekundär nach Redenlänge


TEIL 1: Nach Fraktionen:
Fraktion Deutsche Partei
    Helga Daub, FDP (0 Reden, gesamt 0 Zeichen)
    Andreas von Schoeler, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Rolf Dahlgrün, FDP (0 Reden, gesamt 0 Zeichen)
    Uwe Barth, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Edmund Peter Geisen, FDP (0 Reden, gesamt 0 Zeichen)
    Ulrich Irmer, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Werner Maihofer, FDP (0 Reden, gesamt 0 Zeichen)
    Sibylle Laurischk, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Paul Luchtenberg, FDP (0 Reden, gesamt 0 Zeichen)
    Hans-Michael Goldmann, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Christian Jung, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Heinrich Schneider, FDP (0 Reden, gesamt 0 Zeichen)
    Gisela Frick, FDP (0 Reden, gesamt 0 Zeichen)
    Heinz-Peter Haustein, FDP (0 Reden, gesamt 0 Zeichen)
    Eberhard Wildermuth, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Klaus Brunnstein, FDP (0 Reden, gesamt 0 Zeichen)
    Michael Kauch, FDP (0 Reden, gesamt 0 Zeichen)
    Hans Lenz, FDP (0 Reden, gesamt 0 Zeichen)
    Martin Zeil, FDP (0 Reden, gesamt 0 Zeichen)
    Hans Revenstorff, FDP (0 Reden, gesamt 0 Zeichen)
    Adolf Mauk, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Rudolf Will, FDP (0 Reden, gesamt 0 Zeichen)
    Grigorios Aggelidis, FDP (0 Reden, gesamt 0 Zeichen)
    Carlo Graaff, FDP (0 Reden, gesamt 0 Zeichen)
    Carl Wirths, FDP (0 Reden, gesamt 0 Zeichen)
    Heiner Kamp, FDP (0 Reden, gesamt 0 Zeichen)
    Klaus Breil, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Franz Blücher, DP (0 Reden, gesamt 0 Zeichen)
    Walther Ludewig, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Hans Albrecht Rechenberg, FDP (0 Reden, gesamt 0 Zeichen)
    Sylvia Canel, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Konrad Schily, FDP (0 Reden, gesamt 0 Zeichen)
    Dietrich Riebensahm, FDP (0 Reden, gesamt 0 Zeichen)
    Alexander Kulitz, FDP (0 Reden, gesamt 0 Zeichen)
    Ernst Keller, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Karl Hoffmann, FDP (0 Reden, gesamt 0 Zeichen)
    Anton Eberhard, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Olaf Feldmann, FDP (0 Reden, gesamt 0 Zeichen)
    Lothar Krall, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Eduard Leuze, FDP (0 Reden, gesamt 0 Zeichen)
    Jörg Wolfgang Winter, FDP (0 Reden, gesamt 0 Zeichen)
    Wilhelm Rath, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Otto Lambsdorff, FDP (0 Reden, gesamt 0 Zeichen)
    Klaus Gärtner, FDP (0 Reden, gesamt 0 Zeichen)
    Gudrun Kopp, FDP (0 Reden, gesamt 0 Zeichen)
    Uwe Ronneburger, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Cornelia Christiane Teichman, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Günter Rexrodt, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Wolfram Dörinkel, FDP (0 Reden, gesamt 0 Zeichen)
    Sebastian Blumenthal, FDP (0 Reden, gesamt 0 Zeichen)
    Willi Weyer, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Hermann Berg, FDP (0 Reden, gesamt 0 Zeichen)
    Heinz Werner Hübner, FDP (0 Reden, gesamt 0 Zeichen)
    W. Alexander Menne, FDP (0 Reden, gesamt 0 Zeichen)
    Fritz Glahn, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Emmy Diemer-Nicolaus, FDP (0 Reden, gesamt 0 Zeichen)
    Friedhelm Rentrop, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Guido Brunner, FDP (0 Reden, gesamt 0 Zeichen)
    Wolfram Bergerowski, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Walther Hellige, CDU (0 Reden, gesamt 0 Zeichen)
    Martin Grüner, FDP (0 Reden, gesamt 0 Zeichen)
    Ulrich Heinrich, FDP (0 Reden, gesamt 0 Zeichen)
    Claudia Bögel-Hoyer, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Josef Trischler, FDP (0 Reden, gesamt 0 Zeichen)
    Werner Simmling, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Erik Schweickert, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Reinhold Maier, FDP (0 Reden, gesamt 0 Zeichen)
    Cornelia Schmalz-Jacobsen, FDP (0 Reden, gesamt 0 Zeichen)
    Wolfram Dorn, FDP (0 Reden, gesamt 0 Zeichen)
    Eberhard Otto, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Guido Westerwelle, FDP (0 Reden, gesamt 0 Zeichen)
    Gerhard Schüßler, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Friedrich Middelhauve, FDP (0 Reden, gesamt 0 Zeichen)
    Werner Kubitza, FDP (0 Reden, gesamt 0 Zeichen)
    Michael Terwiesche, FDP (0 Reden, gesamt 0 Zeichen)
    Patrick Meinhardt, FDP (0 Reden, gesamt 0 Zeichen)
    Johannes Hagge, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Victor-Emanuel Preusker, CDU (0 Reden, gesamt 0 Zeichen)
    Hans H. Gattermann, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Ludwig Schneider, CDU (0 Reden, gesamt 0 Zeichen)
    Uta Würfel, FDP (0 Reden, gesamt 0 Zeichen)
    Petra Müller, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Jens Jordan, FDP (0 Reden, gesamt 0 Zeichen)
    Dieter Annies, FDP (0 Reden, gesamt 0 Zeichen)
    Hans Paul Hermann Schuster, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Fritz Czermak, FDP (0 Reden, gesamt 0 Zeichen)
    Klaus-Jürgen Hoffie, FDP (0 Reden, gesamt 0 Zeichen)
    Ingrid Matthäus-Maier, SPD (0 Reden, gesamt 0 Zeichen)
    Otto Dowidat, FDP (0 Reden, gesamt 0 Zeichen)
    Gerold Wächter, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. h. c. Dirk Niebel, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Hermann Otto Solms, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Bernhard Mühlhan, FDP (0 Reden, gesamt 0 Zeichen)
    Erwin Holsteg, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Wolfgang Rumpf, FDP (0 Reden, gesamt 0 Zeichen)
    Ulrike Flach, FDP (0 Reden, gesamt 0 Zeichen)
    Klaus Beckmann, FDP (0 Reden, gesamt 0 Zeichen)
    Konrad Felber, FDP (0 Reden, gesamt 0 Zeichen)
    Karl Hübner, FDP (0 Reden, gesamt 0 Zeichen)
    Matthias Ginsberg, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Dieter Wöstenberg, FDP (0 Reden, gesamt 0 Zeichen)
    Karl Moersch, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Hans Friedrich, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Klaus Rösch, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Hans Wellhausen, FDP (0 Reden, gesamt 0 Zeichen)
    Hanns Schloß, FDP (0 Reden, gesamt 0 Zeichen)
    Victor Kirst, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Wolfgang Rutschke, FDP (0 Reden, gesamt 0 Zeichen)
    Hans-Dietrich Genscher, FDP (0 Reden, gesamt 0 Zeichen)
    Burkhardt Müller-Sönksen, FDP (0 Reden, gesamt 0 Zeichen)
    Roland Kohn, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Hubertus Golitschek, FDP (0 Reden, gesamt 0 Zeichen)
    Karl Hepp, FDP (0 Reden, gesamt 0 Zeichen)
    Ernst Burgbacher, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Thomas Dehler, FDP (0 Reden, gesamt 0 Zeichen)
    Christoph Hartmann, FDP (0 Reden, gesamt 0 Zeichen)
    Horst Friedrich, FDP (0 Reden, gesamt 0 Zeichen)
    Rudolf Opitz, FDP (0 Reden, gesamt 0 Zeichen)
    Britta Katharina Dassler, FDP (0 Reden, gesamt 0 Zeichen)
    Rainer Brüderle, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Marie-Elisabeth Lüders, FDP (0 Reden, gesamt 0 Zeichen)
    Hansheinrich Schmidt, FDP (0 Reden, gesamt 0 Zeichen)
    Hans-Werner Ehrenberg, FDP (0 Reden, gesamt 0 Zeichen)
    Detlef Parr, FDP (0 Reden, gesamt 0 Zeichen)
    Frank Sitta, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Ingo Wolf, FDP (0 Reden, gesamt 0 Zeichen)
    Paul K. Friedhoff, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Wolfgang Imle, FDP (0 Reden, gesamt 0 Zeichen)
    Daniel Bahr, FDP (0 Reden, gesamt 0 Zeichen)
    Rötger Groß, FDP (0 Reden, gesamt 0 Zeichen)
    Margarete Hütter, FDP (0 Reden, gesamt 0 Zeichen)
    Katja Suding, FDP (0 Reden, gesamt 0 Zeichen)
    Walter Peters, FDP (0 Reden, gesamt 0 Zeichen)
    Karl-Heinz Popp, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Lutz Knopek, FDP (0 Reden, gesamt 0 Zeichen)
    Gabriele Molitor, FDP (0 Reden, gesamt 0 Zeichen)
    Ursula Seiler-Albring, FDP (0 Reden, gesamt 0 Zeichen)
    Rita Fromm, FDP (0 Reden, gesamt 0 Zeichen)
    Richard Burckardt, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Josef Effertz, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Oswald Adolph Kohut, FDP (0 Reden, gesamt 0 Zeichen)
    Kurt Jung, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Curt Hoffmann, FDP (0 Reden, gesamt 0 Zeichen)
    Uwe-Bernd Lühr, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Hubertus Löwenstein-Wertheim-Freudenberg, DP (0 Reden, gesamt 0 Zeichen)
    Dr. Ernst Supf, FDP (0 Reden, gesamt 0 Zeichen)
    Werner Zywietz, FDP (0 Reden, gesamt 0 Zeichen)
    Richard Freudenberg, FDP (0 Reden, gesamt 0 Zeichen)
    Liselotte Funcke, FDP (0 Reden, gesamt 0 Zeichen)
    Friedrich Neuhausen, FDP (0 Reden, gesamt 0 Zeichen)
    Gudrun Teickner, FDP (0 Reden, gesamt 0 Zeichen)
    Hermann Busse, FDP (0 Reden, gesamt 0 Zeichen)
    Jürgen Türk, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Werner Mertes, FDP (0 Reden, gesamt 0 Zeichen)
    Jens Ackermann, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Christopher Gohl, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Christoph Schnittler, FDP (0 Reden, gesamt 0 Zeichen)
    Hans-Günter Hoppe, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Christiane Ratjen-Damerau, FDP (0 Reden, gesamt 0 Zeichen)
    Axel Vries, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Walter Rieger, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Martin Lindner, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Eva Sibylle Engel, FDP (0 Reden, gesamt 0 Zeichen)
    Ina Lenke, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. William Borm, FDP (0 Reden, gesamt 0 Zeichen)
    Arthur Grundmann, FDP (0 Reden, gesamt 0 Zeichen)
    Gerhart Rudolf Baum, FDP (0 Reden, gesamt 0 Zeichen)
    Hans A. Engelhard, FDP (0 Reden, gesamt 0 Zeichen)
    Hans-Joachim Otto, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Konrad Mälzig, FDP (0 Reden, gesamt 0 Zeichen)
    Helmut Schäfer, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Rainer Solka, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Ludwig Hamm, FDP (0 Reden, gesamt 0 Zeichen)
    Jörg Polheim, FDP (0 Reden, gesamt 0 Zeichen)
    Gisela Piltz, FDP (0 Reden, gesamt 0 Zeichen)
    Markus Löning, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Christian Eberl, FDP (0 Reden, gesamt 0 Zeichen)
    Sebastian Körber, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Margret Funke-Schmitt-Rink, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Hans Georg Emde, FDP (0 Reden, gesamt 0 Zeichen)
    Robert Dannemann, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Ernst Achenbach, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Wolfgang Gerhardt, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Helmut Haussmann, FDP (0 Reden, gesamt 0 Zeichen)
    Carl-Ludwig Thiele, FDP (0 Reden, gesamt 0 Zeichen)
    Heinz Golombeck, FDP (0 Reden, gesamt 0 Zeichen)
    Wolfgang Lüder, FDP (0 Reden, gesamt 0 Zeichen)
    Walter Hirche, FDP (0 Reden, gesamt 0 Zeichen)
    Holger Krestel, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Walter Zawadil, FDP (0 Reden, gesamt 0 Zeichen)
    Hartfrid Wolff, FDP (0 Reden, gesamt 0 Zeichen)
    Georg Zschornack, FDP (0 Reden, gesamt 0 Zeichen)
    Georg Gallus, FDP (0 Reden, gesamt 0 Zeichen)
    Heinrich Fassbender, FDP (0 Reden, gesamt 0 Zeichen)
    Richard Wurbs, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Klaus Kinkel, FDP (0 Reden, gesamt 0 Zeichen)
    Friedrich Hölscher, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Hans Henn, FDP (0 Reden, gesamt 0 Zeichen)
    Serkan Tören, FDP (0 Reden, gesamt 0 Zeichen)
    Klaus Haupt, FDP (0 Reden, gesamt 0 Zeichen)
    Wolfgang Döring, FDP (0 Reden, gesamt 0 Zeichen)
    Christoph Waitz, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Hans-Werner Staratzke, FDP (0 Reden, gesamt 0 Zeichen)
    Wilhelm Helms, FDP (0 Reden, gesamt 0 Zeichen)
    Karl Rüdiger, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Hedda Heuser-Schreiber, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Michaela Blunk, FDP (0 Reden, gesamt 0 Zeichen)
    Carola Braun-Stützer, FDP (0 Reden, gesamt 0 Zeichen)
    Rainer Funke, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Christel Happach-Kasan, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Wieland Schinnenburg, FDP (0 Reden, gesamt 0 Zeichen)
    Barbara Lüdemann, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Werner Hoyer, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Peter Röhlinger, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Karl Löbe, FDP (0 Reden, gesamt 0 Zeichen)
    Patrick Kurth, FDP (0 Reden, gesamt 0 Zeichen)
    Heinrich Sander, FDP (0 Reden, gesamt 0 Zeichen)
    Detlef Kleinert, FDP (0 Reden, gesamt 0 Zeichen)
    Paul Hans Jaeger, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Hildegard Hamm-Brücher, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Irmgard Schwaetzer, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Heinrich Leuchtgens, Plos (0 Reden, gesamt 0 Zeichen)
    Dr. Sigrid Semper, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Rolf Böger, FDP (0 Reden, gesamt 0 Zeichen)
    Hermann Saam, FDP (0 Reden, gesamt 0 Zeichen)
    Torsten Wolfgramm, FDP (0 Reden, gesamt 0 Zeichen)
    Knut Kühlmann-Stumm, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Hermann Schäfer, FDP (0 Reden, gesamt 0 Zeichen)
    August-Martin Euler, DP (0 Reden, gesamt 0 Zeichen)
    Manfred Richter, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. h. c. Thomas Sattelberger, FDP (0 Reden, gesamt 0 Zeichen)
    Roman Müller-Böhm, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Erwin Lotter, FDP (0 Reden, gesamt 0 Zeichen)
    Christoph Schnurr, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. h. c. J.F. Volrad Deneke, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Dieter Thomae, FDP (0 Reden, gesamt 0 Zeichen)
    Ina Albowitz-Freytag, FDP (0 Reden, gesamt 0 Zeichen)
    Miriam Gruß, FDP (0 Reden, gesamt 0 Zeichen)
    Eckhard Schleifenbaum, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Wolf-Dieter Zumpfort, FDP (0 Reden, gesamt 0 Zeichen)
    Joachim Angermeyer, FDP (0 Reden, gesamt 0 Zeichen)
    Marita Sehn, FDP (0 Reden, gesamt 0 Zeichen)
    Hermann Schwann, FDP (0 Reden, gesamt 0 Zeichen)
    Patrick Döring, FDP (0 Reden, gesamt 0 Zeichen)
    Thomas L. Kemmerich, FDP (0 Reden, gesamt 0 Zeichen)
    Artur Stegner, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Hedi Flitz, FDP (0 Reden, gesamt 0 Zeichen)
    Sigrid Folz-Steinacker, FDP (0 Reden, gesamt 0 Zeichen)
    Leonhard Murr, FDP (0 Reden, gesamt 0 Zeichen)
    Lotte Friese-Korn, FDP (0 Reden, gesamt 0 Zeichen)
    Reinhold Kreitmeyer, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Rainer Stinner, FDP (0 Reden, gesamt 0 Zeichen)
    Georg Körner, GB/ BHE (0 Reden, gesamt 0 Zeichen)
    Norbert Eimer, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Friedrich Wendig, FDP (0 Reden, gesamt 0 Zeichen)
    Ingrid Walz, FDP (0 Reden, gesamt 0 Zeichen)
    Elke Hoff, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Ralf Dahrendorf, FDP (0 Reden, gesamt 0 Zeichen)
    Christian Ahrendt, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Fritz Neumayer, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Jürgen Starnick, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Max Stadler, FDP (0 Reden, gesamt 0 Zeichen)
    Klaus Mühlen, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Jürgen Martens, FDP (0 Reden, gesamt 0 Zeichen)
    Josef Ertl, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Gisela Babel, FDP (0 Reden, gesamt 0 Zeichen)
    Jan Eilers, CDU (0 Reden, gesamt 0 Zeichen)
    Walter Hammersen, FDP (0 Reden, gesamt 0 Zeichen)
    Mechthild Dyckmans, FDP (0 Reden, gesamt 0 Zeichen)
    Josef Grünbeck, FDP (0 Reden, gesamt 0 Zeichen)
    Siegfried Zoglmann, CSU (0 Reden, gesamt 0 Zeichen)
    Dr. Claudia Winterstein, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Karl Georg Pfleiderer, FDP (0 Reden, gesamt 0 Zeichen)
    Fritz-Rudolf Schultz, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Wolfgang Stammberger, SPD (0 Reden, gesamt 0 Zeichen)
    Helga Schuchardt, FDP (0 Reden, gesamt 0 Zeichen)
    Heinz Dieter Hackel, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Otto Kneipp, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Walter Drechsel, FDP (0 Reden, gesamt 0 Zeichen)
    Conrad-Michael Lehment, FDP (0 Reden, gesamt 0 Zeichen)
    Erich Langer, WAV (0 Reden, gesamt 0 Zeichen)
    Jimmy Schulz, FDP (0 Reden, gesamt 0 Zeichen)
    Walther Kühn, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Walter Hitschler, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Hans Friderichs, FDP (0 Reden, gesamt 0 Zeichen)
    Gerhard Kienbaum, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Viktor Hoven, FDP (0 Reden, gesamt 0 Zeichen)
    Jörg Essen, FDP (0 Reden, gesamt 0 Zeichen)
    Günther Bredehorn, FDP (0 Reden, gesamt 0 Zeichen)
    Ernst Mayer, FDP (0 Reden, gesamt 0 Zeichen)
    Kurt Spitzmüller, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Albrecht Aschoff, FDP (0 Reden, gesamt 0 Zeichen)
    Günther Friedrich Nolting, FDP (0 Reden, gesamt 0 Zeichen)
    Karl Lahr, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Martin Neumann, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Klaus Röhl, FDP (0 Reden, gesamt 0 Zeichen)
    Jörg Rohde, FDP (0 Reden, gesamt 0 Zeichen)
    Hasso Manteuffel, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Wolfgang Weng, FDP (0 Reden, gesamt 0 Zeichen)
    Ulla Ihnen, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Max Becker, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Christian Albrecht Haas, FDP (0 Reden, gesamt 0 Zeichen)
    Rolf Merker, FDP (0 Reden, gesamt 0 Zeichen)
    Björn Sänger, FDP (0 Reden, gesamt 0 Zeichen)
    Albert Ludwig Juncker, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Burkhard Hirsch, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Bruno Menzel, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Friedrich Kreibaum, FDP (0 Reden, gesamt 0 Zeichen)
    Fritz Weber, FDP (0 Reden, gesamt 0 Zeichen)
    Fritz Walter, FDP (0 Reden, gesamt 0 Zeichen)
    Matthias Nölke, FDP (0 Reden, gesamt 0 Zeichen)
    Torsten Staffeldt, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Birgit Reinemund, FDP (0 Reden, gesamt 0 Zeichen)
    Lisa Peters, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Ewald Krümmer, FDP (0 Reden, gesamt 0 Zeichen)
    Jürgen Timm, FDP (0 Reden, gesamt 0 Zeichen)
    Werner Porsch, FDP (0 Reden, gesamt 0 Zeichen)
    Rudolf Augstein, FDP (0 Reden, gesamt 0 Zeichen)
    Karl-Hermann Flach, FDP (0 Reden, gesamt 0 Zeichen)
    Hartmut Ebbing, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Erich Mende, CDU (0 Reden, gesamt 0 Zeichen)
    Martin Reichmann, FDP (0 Reden, gesamt 0 Zeichen)
Fraktion Bayernpartei
    Dr. Franz Xaver Meitinger, FU (0 Reden, gesamt 0 Zeichen)
    Josef Eichner, FU (0 Reden, gesamt 0 Zeichen)
    Anton Donhauser, CSU (0 Reden, gesamt 0 Zeichen)
    Johann Wartner, FU (0 Reden, gesamt 0 Zeichen)
    Dr. Josef Baumgartner, BP (0 Reden, gesamt 0 Zeichen)
    Roman Lampl, FU (0 Reden, gesamt 0 Zeichen)
    Wilhelm Rahn, CSU (0 Reden, gesamt 0 Zeichen)
    Dr. Gebhard Seelos, BP (0 Reden, gesamt 0 Zeichen)
    Dr. Hugo Decker, FU (0 Reden, gesamt 0 Zeichen)
    Ludwig Volkholz, FU (0 Reden, gesamt 0 Zeichen)
    Dr. Franz Ziegler, BP (0 Reden, gesamt 0 Zeichen)
    Anton Aretin, FU (0 Reden, gesamt 0 Zeichen)
    Dr. Conrad Fink, CSU (0 Reden, gesamt 0 Zeichen)
    Eugen Oettingen-Wallerstein, FU (0 Reden, gesamt 0 Zeichen)
    Sepp Parzinger, FU (0 Reden, gesamt 0 Zeichen)
    Elimar Fürstenberg, CSU (0 Reden, gesamt 0 Zeichen)
    Dr. Hermann Etzel, FU (0 Reden, gesamt 0 Zeichen)
    Georg Mayerhofer, FU (0 Reden, gesamt 0 Zeichen)
    Dr. Ernst Falkner, BP (0 Reden, gesamt 0 Zeichen)
    Dr. Anton Besold, CSU (0 Reden, gesamt 0 Zeichen)
    Hermann Aumer, BP (0 Reden, gesamt 0 Zeichen)
Fraktionslos
    Robert Farle, AfD (77 Reden, gesamt 135441 Zeichen)
    Dr. Gesine Lötzsch, DIE LINKE. (70 Reden, gesamt 201975 Zeichen)
    Matthias Helferich, AfD (48 Reden, gesamt 105180 Zeichen)
    Stefan Seidler, SSW (43 Reden, gesamt 85360 Zeichen)
    Joana Cotar, Plos (21 Reden, gesamt 63678 Zeichen)
    Johannes Huber, Plos (18 Reden, gesamt 36381 Zeichen)
    Petra Pau, DIE LINKE. (9 Reden, gesamt 19790 Zeichen)
    Uwe Witt, Plos (1 Reden, gesamt 1974 Zeichen)
    Herbert Schneider, CDU (0 Reden, gesamt 0 Zeichen)
    Günter Goetzendorff, WAV (0 Reden, gesamt 0 Zeichen)
    Dr. Franz Seume, Plos (0 Reden, gesamt 0 Zeichen)
    Gert Winkelmeier, DIE LINKE. (0 Reden, gesamt 0 Zeichen)
    Marco Bülow, Die PARTEI (0 Reden, gesamt 0 Zeichen)
    Karlfranz Schmidt-Wittmack, CDU (0 Reden, gesamt 0 Zeichen)
    Hans-Gerd Fröhlich, WAV (0 Reden, gesamt 0 Zeichen)
    Dr. Hermann Schäfer, FDP (0 Reden, gesamt 0 Zeichen)
    August-Martin Euler, DP (0 Reden, gesamt 0 Zeichen)
    Dr. Heiko Heßenkemper, Plos (0 Reden, gesamt 0 Zeichen)
    Adolf Thadden, DRP (0 Reden, gesamt 0 Zeichen)
    Hans Bodensteiner, CSU (0 Reden, gesamt 0 Zeichen)
    Georg Richard Kinat, SPD (0 Reden, gesamt 0 Zeichen)
    Heinz Matthes, DP (0 Reden, gesamt 0 Zeichen)
    Anton Donhauser, CSU (0 Reden, gesamt 0 Zeichen)
    Dr. Hubertus Löwenstein-Wertheim-Freudenberg, DP (0 Reden, gesamt 0 Zeichen)
    Dr. Franz Blücher, DP (0 Reden, gesamt 0 Zeichen)
    Dr. Heinrich Schild, CDU (0 Reden, gesamt 0 Zeichen)
    Adolf Franz Samwer, CDU (0 Reden, gesamt 0 Zeichen)
    Mario Mieruch, LKR (0 Reden, gesamt 0 Zeichen)
    Richard Freudenberg, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Frauke Petry, Plos (0 Reden, gesamt 0 Zeichen)
    Artur Stegner, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Fritz Dorls, SRP (0 Reden, gesamt 0 Zeichen)
    Margot Kalinke, CDU (0 Reden, gesamt 0 Zeichen)
    Alfred Loritz, WAV (0 Reden, gesamt 0 Zeichen)
    Erika Steinbach, Plos (0 Reden, gesamt 0 Zeichen)
    Wolfgang Hedler, WAV (0 Reden, gesamt 0 Zeichen)
